Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,4,0,5 Yard Penalty,"(12:46) (No Huddle, Shotgun) PENALTY on DAL, Defensive Too Many Men on Field, 5 yards, enforced at PHI 23 - No Play.",1st & 10 at PHI 23
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,5,0,4 Yard Run,(12:27) S.Barkley right end to PHI 32 for 4 yards (D.Clark; J.Sanborn).,1st & 5 at PHI 28
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,6,0,Run for No Gain,(11:45) S.Barkley left guard to PHI 32 for no gain (M.Hooker; S.Thomas).,2nd & 1 at PHI 32
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,7,0,1 Yard Run,(11:05) J.Hurts up the middle to PHI 33 for 1 yard (J.Sanborn; K.Murray).,3rd & 1 at PHI 32
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,8,0,7 Yard Pass,(10:21) (Shotgun) J.Hurts pass short left to D.Smith to PHI 40 for 7 yards (M.Hooker).,1st & 10 at PHI 33
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,9,0,5 Yard Pass,"(9:46) (No Huddle, Shotgun) J.Hurts pass short left to S.Barkley to PHI 45 for 5 yards (D.Bland) [D.Ezeiruaku].",2nd & 3 at PHI 40
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,10,0,-4 Yard Run,"(9:11) (No Huddle, Shotgun) S.Barkley left end to PHI 41 for -4 yards (J.Houston).",1st & 10 at PHI 45
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,11,0,Pass Incomplete,(8:26) (Shotgun) J.Hurts pass incomplete short right.,2nd & 14 at PHI 41
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,12,0,9 Yard Pass,(8:18) (Shotgun) J.Hurts pass short left to D.Goedert to 50 for 9 yards (T.Diggs).,3rd & 14 at PHI 41
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,13,0,-5 Yard Penalty,"(7:27) (No Huddle, Shotgun) PENALTY on PHI, Delay of Game, 5 yards, enforced at 50 - No Play.",4th & 5 at 50
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,2,PHI,0,14,0,Punt,"(7:27) B.Mann punts 44 yards to DAL 11, Center-C.Hughlett, out of bounds. ** Injury Update: DAL-C.Goodwin has returned to the game.",4th & 10 at PHI 45
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,3,DAL,0,1,0,13 Yard Pass,(7:20) (Shotgun) D.Prescott pass short left to C.Lamb to DAL 24 for 13 yards (Q.Mitchell).,1st & 10 at DAL 11
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,3,DAL,0,2,0,-2 Yard Run,"(6:50) J.Williams right guard to DAL 22 for -2 yards (J.Hunt, J.Davis).",1st & 10 at DAL 24
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,3,DAL,0,3,0,2 Yard Pass,"(6:12) (Shotgun) D.Prescott pass short left to K.Turpin to DAL 24 for 2 yards (A.Mukuba, J.Campbell).",2nd & 12 at DAL 22
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,3,DAL,0,4,0,3 Yard Pass,(5:25) (Shotgun) D.Prescott pass short right to J.Williams to DAL 27 for 3 yards (A.Jackson; Q.Mitchell).,3rd & 10 at DAL 24
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,3,DAL,0,5,0,Punt,"(4:50) B.Anger punts 49 yards to PHI 24, Center-T.Sieg, fair catch by J.Dotson.",4th & 7 at DAL 27
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,4,PHI,0,1,0,Run for No Gain,(4:43) (Shotgun) S.Barkley right guard to PHI 24 for no gain (K.Clark; S.Williams).,1st & 10 at PHI 24
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,4,PHI,0,2,0,3 Yard Run,(4:02) (Shotgun) J.Hurts scrambles left end pushed ob at PHI 27 for 3 yards (S.Williams).,2nd & 10 at PHI 24
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,4,PHI,0,3,0,4 Yard Pass,(3:55) (Shotgun) J.Hurts pass short right to J.Dotson to PHI 31 for 4 yards (D.Bland).,3rd & 7 at PHI 27
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,4,PHI,0,4,0,Punt,"(3:09) B.Mann punts 51 yards to DAL 18, Center-C.Hughlett, out of bounds.",4th & 3 at PHI 31
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,5,DAL,0,1,0,5 Yard Pass,(3:02) (Shotgun) D.Prescott pass short right to J.Ferguson pushed ob at DAL 23 for 5 yards (Z.Baun).,1st & 10 at DAL 18
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,5,DAL,0,2,0,Pass Incomplete,"(2:57) (No Huddle, Shotgun) D.Prescott pass incomplete deep right to C.Lamb.",2nd & 5 at DAL 23
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,5,DAL,0,3,0,15 Yard Pass,(2:52) (Shotgun) D.Prescott pass short left to G.Pickens pushed ob at DAL 38 for 15 yards (A.Jackson).,3rd & 5 at DAL 23
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,5,DAL,0,4,0,Pass Incomplete,"(2:47) (No Huddle, Shotgun) D.Prescott pass incomplete deep right to C.Lamb (Q.Mitchell).",1st & 10 at DAL 38
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,5,DAL,0,5,0,Pass Incomplete,(2:40) (Shotgun) D.Prescott pass incomplete deep right to L.Schoonmaker (C.DeJean).,2nd & 10 at DAL 38
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,5,DAL,0,6,0,7 Yard Pass,(2:33) (Shotgun) D.Prescott pass short middle to J.Williams to DAL 45 for 7 yards (Z.Baun).,3rd & 10 at DAL 38
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,5,DAL,0,7,0,Turnover on Downs,(2:00) (Shotgun) D.Prescott pass incomplete deep left to C.Lamb.,4th & 3 at DAL 45
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,6,PHI,0,1,0,-1 Yard Run,(1:54) (Shotgun) S.Barkley right end to DAL 45 for -1 yards (S.Williams).,1st & 10 at DAL 44
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,6,PHI,0,2,0,8 Yard Pass,(1:51) (Shotgun) J.Hurts pass short left to A.Brown to DAL 37 for 8 yards (K.Elam).,2nd & 11 at DAL 45
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,6,PHI,0,3,0,4 Yard Run,(1:45) (Shotgun) J.Hurts scrambles up the middle to DAL 33 for 4 yards (K.Clark).,3rd & 3 at DAL 37
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,6,PHI,0,4,0,-1 Yard Run,(1:29) J.Hurts kneels to DAL 34 for -1 yards.,1st & 10 at DAL 33
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,6,PHI,0,5,0,-1 Yard Run,(:49) J.Hurts kneels to DAL 35 for -1 yards.,2nd & 11 at DAL 34
2025,Week 1,THU,09/04,Cowboys,Eagles,4TH QUARTER,6,PHI,0,6,0,-1 Yard Run,(:33) J.Hurts kneels to DAL 36 for -1 yards.,3rd & 12 at DAL 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,1,KC,0,1,0,Kickoff,"C.Dicker kicks 59 yards from LAC 35 to KC 6. T.Thornton pushed ob at KC 48 for 42 yards (B.St-Juste).
PENALTY on KC-J.Williams, Offensive Holding, 10 yards, enforced at KC 34.",Kickoff from LAC 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,1,KC,0,2,0,4 Yard Run,(14:52) (Shotgun) I.Pacheco right guard to KC 28 for 4 yards (A.Gilman; D.Henley).,1st & 10 at KC 24
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,1,KC,0,3,0,Run for No Gain,(14:21) (Shotgun) X.Worthy right end to KC 28 for no gain (K.Mack).,2nd & 6 at KC 28
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,1,KC,0,4,0,Pass Incomplete,(13:40) (Shotgun) P.Mahomes pass incomplete short left to X.Worthy [T.Tuipulotu]. KC-X.Worthy was injured during the play.,3rd & 6 at KC 28
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,1,KC,0,5,0,Punt,"(13:35) M.Araiza punts 40 yards to LAC 32, Center-J.Winchester, out of bounds.",4th & 6 at KC 28
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,1,0,6 Yard Run,(13:26) (Shotgun) J.Herbert scrambles left end to LAC 38 for 6 yards (J.Hicks).,1st & 10 at LAC 32
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,2,0,33 Yard Pass,(12:48) J.Herbert pass short right to Q.Johnston pushed ob at KC 29 for 33 yards (B.Cook).,2nd & 4 at LAC 38
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,3,0,9 Yard Pass,(12:02) (Shotgun) J.Herbert pass short right to L.McConkey to KC 20 for 9 yards (T.McDuffie).,1st & 10 at KC 29
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,4,0,8 Yard Run,(11:27) (Shotgun) O.Hampton right tackle to KC 12 for 8 yards (G.Karlaftis; C.Conner).,2nd & 1 at KC 20
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,5,0,3 Yard Run,(10:51) O.Hampton left end to KC 9 for 3 yards (N.Bolton).,1st & 10 at KC 12
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,6,0,-1 Yard Sack,(10:08) (Shotgun) J.Herbert sacked at KC 10 for -1 yards (G.Karlaftis).,2nd & 7 at KC 9
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,7,0,5 Yard Penalty,"(9:23) (Shotgun) J.Herbert pass incomplete short right to T.Conklin.
PENALTY on KC-G.Karlaftis, Defensive Offside, 5 yards, enforced at KC 10 - No Play.",3rd & 8 at KC 10
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,8,0,Touchdown Chargers,"(9:16) (Shotgun) J.Herbert pass short left to Q.Johnston for 5 yards, TOUCHDOWN.
PENALTY on KC-G.Karlaftis, Roughing the Passer, 8 yards, enforced between downs.",3rd & 3 at KC 5
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,2,LAC,1,9,1,Extra Point Good,"C.Dicker extra point is GOOD, Center-R.Lovato, Holder-J.Scott.",XP attempt from KC 7
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,1,0,Kickoff,"C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback to the KC 35.",Kickoff from LAC 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,2,0,11 Yard Run,(9:11) (Shotgun) P.Mahomes scrambles left end ran ob at KC 46 for 11 yards (A.Gilman).,1st & 10 at KC 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,3,0,1 Yard Run,(8:31) I.Pacheco right guard to KC 47 for 1 yard (T.Tart).,1st & 10 at KC 46
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,4,0,10 Yard Pass,(7:57) (Shotgun) P.Mahomes pass short left to T.Kelce to LAC 43 for 10 yards (A.Gilman).,2nd & 9 at KC 47
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,5,0,-5 Yard Penalty,"(7:19) (Shotgun) PENALTY on KC-J.Simmons, False Start, 5 yards, enforced at LAC 43 - No Play.",1st & 10 at LAC 43
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,6,0,6 Yard Pass,(7:02) (Shotgun) P.Mahomes pass short left to J.Smith-Schuster to LAC 42 for 6 yards (D.Jackson).,1st & 15 at LAC 48
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,7,0,Pass Incomplete,(6:20) (Shotgun) P.Mahomes pass incomplete deep right to T.Thornton.,2nd & 9 at LAC 42
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,8,0,Pass Incomplete,(6:14) (Shotgun) P.Mahomes pass incomplete short left to M.Brown.,3rd & 9 at LAC 42
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,3,KC,0,9,0,Punt,"(6:10) M.Araiza punts 40 yards to LAC 2, Center-J.Winchester, downed by KC-N.Williams.",4th & 9 at LAC 42
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,4,LAC,0,1,0,Pass Incomplete,(6:01) (Shotgun) J.Herbert pass incomplete short right to K.Allen.,1st & 10 at LAC 2
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,4,LAC,0,2,0,8 Yard Pass,(5:55) (Shotgun) J.Herbert pass short right to L.McConkey to LAC 10 for 8 yards (N.Bolton).,2nd & 10 at LAC 2
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,4,LAC,0,3,0,Run for No Gain,(5:18) (Shotgun) O.Hampton right guard to LAC 10 for no gain (D.Tranquill).,3rd & 2 at LAC 10
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,4,LAC,0,4,0,Punt,"(4:40) J.Scott punts 56 yards to KC 34, Center-R.Lovato. N.Remigio to KC 42 for 8 yards (T.Dye; D.Phillips).",4th & 2 at LAC 10
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,5,KC,0,1,0,Pass Incomplete,(4:28) (Shotgun) P.Mahomes pass incomplete short left to M.Brown.,1st & 10 at KC 42
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,5,KC,0,2,0,1 Yard Run,(4:22) (Shotgun) K.Hunt up the middle to KC 43 for 1 yard (C.Murphy).,2nd & 10 at KC 42
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,5,KC,0,3,0,Pass Incomplete,(3:40) (Shotgun) P.Mahomes pass incomplete deep right to T.Thornton [T.Tuipulotu].,3rd & 9 at KC 43
2025,Week 1,FRI,09/05,Chiefs,Chargers,1ST QUARTER,5,KC,0,4,0,Punt,"(3:34) M.Araiza punts 36 yards to LAC 21, Center-J.Winchester, fair catch by D.Davis.",4th & 9 at KC 43
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,1,0,23 Yard Pass,"(3:27) (Shotgun) J.Herbert pass short right to T.Conklin to KC 46 for 33 yards (C.Conner). FUMBLES (C.Conner), touched at KC 46, ball out of bounds at KC 45.
PENALTY on LAC-L.McConkey, Illegal Bat, 10 yards, enforced at KC 46.",1st & 10 at LAC 21
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,2,0,Pass Incomplete,(2:53) (Shotgun) J.Herbert pass incomplete deep right to K.Allen.,1st & 10 at LAC 44
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,3,0,11 Yard Run,(2:47) (Shotgun) O.Hampton left end to KC 45 for 11 yards (J.Watson).,2nd & 10 at LAC 44
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,4,0,13 Yard Pass,(2:02) (Shotgun) J.Herbert pass short middle to K.Allen to KC 32 for 13 yards (B.Cook).,1st & 10 at KC 45
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,5,0,17 Yard Pass,(1:17) A.Deculus reported in as eligible.  J.Herbert pass deep left to T.Conklin pushed ob at KC 15 for 17 yards (C.Conner).,1st & 10 at KC 32
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,6,0,-10 Yard Penalty,"(:42) O.Hampton left tackle to KC 9 for 6 yards (D.Nnadi; B.Cook).
PENALTY on LAC-L.McConkey, Offensive Holding, 10 yards, enforced at KC 15 - No Play.",1st & 10 at KC 15
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,7,0,-10 Yard Penalty,"(:12) (Shotgun) J.Herbert scrambles right end pushed ob at KC 3 for 22 yards (N.Bolton).
PENALTY on LAC-J.Salyer, Offensive Holding, 10 yards, enforced at KC 25 - No Play.",1st & 20 at KC 25
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,8,0,5 Yard Pass,(15:00) (Shotgun) J.Herbert pass short right to N.Harris to KC 30 for 5 yards (C.Conner).,1st & 30 at KC 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,9,0,Pass Incomplete,"(14:34) (No Huddle, Shotgun) J.Herbert pass incomplete deep left to K.Lambert-Smith.",2nd & 25 at KC 30
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,10,0,9 Yard Pass,(14:29) (Shotgun) J.Herbert pass short left to K.Allen to KC 21 for 9 yards (N.Bolton; T.McDuffie).,3rd & 25 at KC 30
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,1,LAC,1,11,1,Field Goal,"(13:50) C.Dicker 39 yard field goal is GOOD, Center-R.Lovato, Holder-J.Scott.
Penalty on KC-J.Williams, Defensive Offside, declined.",4th & 16 at KC 21
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,1,0,Kickoff,C.Dicker kicks 65 yards from LAC 35 to KC 0. N.Remigio to KC 34 for 34 yards (D.Phillips; B.St-Juste).,Kickoff from LAC 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,2,0,6 Yard Pass,(13:40) (Shotgun) P.Mahomes pass short left to M.Brown to KC 40 for 6 yards (C.Hart).,1st & 10 at KC 34
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,3,0,Pass Incomplete,(12:57) (Shotgun) P.Mahomes pass incomplete short left to I.Pacheco.,2nd & 4 at KC 40
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,4,0,3 Yard Pass,(12:53) (Shotgun) P.Mahomes pass short left to T.Thornton to KC 43 for 3 yards (D.Jackson).,3rd & 4 at KC 40
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,5,0,6 Yard Run,(12:12) J.Moore reported in as eligible.  K.Hunt right end to KC 49 for 6 yards (D.Henley; A.Gilman).,4th & 1 at KC 43
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,6,0,6 Yard Run,(11:27) I.Pacheco right tackle to LAC 45 for 6 yards (D.Henley).,1st & 10 at KC 49
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,7,0,4 Yard Pass,(10:53) (Shotgun) P.Mahomes pass short right to M.Brown to LAC 41 for 4 yards (T.Dye).,2nd & 4 at LAC 45
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,8,0,4 Yard Run,(10:13) P.Mahomes scrambles left end ran ob at LAC 37 for 4 yards (D.James).,1st & 10 at LAC 41
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,9,0,5 Yard Pass,(9:35) (Shotgun) P.Mahomes pass short left to M.Brown to LAC 32 for 5 yards (C.Hart).,2nd & 6 at LAC 37
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,10,0,Pass for No Gain,"(8:52) (Shotgun) C.Humphrey to LAC 32 for no gain. FUMBLES, recovered by KC-P.Mahomes at LAC 36. P.Mahomes pass short right to M.Brown pushed ob at LAC 32 for no gain (E.Molden) [D.James].",3rd & 1 at LAC 32
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,11,0,6 Yard Pass,(8:45) J.Moore reported in as eligible.  P.Mahomes pass short right to K.Hunt pushed ob at LAC 26 for 6 yards (D.Henley).,4th & 1 at LAC 32
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,12,0,-10 Yard Penalty,"(8:13) (Shotgun) P.Mahomes scrambles right end to LAC 22 for 4 yards (T.Dye).
PENALTY on KC-J.Taylor, Offensive Holding, 10 yards, enforced at LAC 26 - No Play.",1st & 10 at LAC 26
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,13,0,16 Yard Pass,(7:45) (Shotgun) P.Mahomes pass short left to J.Smith-Schuster to LAC 20 for 16 yards (T.Dye).,1st & 20 at LAC 36
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,14,0,10 Yard Run,(7:07) (Shotgun) I.Pacheco left tackle to LAC 10 for 10 yards (A.Gilman; D.Henley).,2nd & 4 at LAC 20
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,15,0,Pass Incomplete,(6:22) (Shotgun) P.Mahomes pass incomplete short left to M.Brown.,1st & 10 at LAC 10
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,16,0,1 Yard Pass,(6:18) (Shotgun) P.Mahomes pass short left to M.Brown to LAC 9 for 1 yard (T.Still).,2nd & 10 at LAC 10
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,17,0,-8 Yard Sack,(5:36) (Shotgun) P.Mahomes sacked at LAC 17 for -8 yards (D.Henley).,3rd & 9 at LAC 9
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,2,KC,1,18,1,Field Goal,"(4:53) H.Butker 35 yard field goal is GOOD, Center-J.Winchester, Holder-M.Araiza.",4th & 17 at LAC 17
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,1,0,Kickoff,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the LAC 35.",Kickoff from KC 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,2,0,3 Yard Run,(4:50) (Shotgun) O.Hampton up the middle to LAC 38 for 3 yards (A.Gillotte).,1st & 10 at LAC 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,3,0,Pass Incomplete,(4:11) (Shotgun) J.Herbert pass incomplete short right to K.Allen.,2nd & 7 at LAC 38
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,4,0,9 Yard Pass,(4:07) (Shotgun) J.Herbert pass short middle to L.McConkey to LAC 47 for 9 yards (C.Conner).,3rd & 7 at LAC 38
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,5,0,-1 Yard Run,(3:30) O.Hampton left end to LAC 46 for -1 yards (J.Tillery).,1st & 10 at LAC 47
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,6,0,23 Yard Pass,(2:45) (Shotgun) J.Herbert pass deep left to L.McConkey to KC 31 for 23 yards (T.McDuffie).,2nd & 11 at LAC 46
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,7,0,Pass Incomplete,(2:00) (Shotgun) J.Herbert pass incomplete deep right to L.McConkey.,1st & 10 at KC 31
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,8,0,4 Yard Run,(1:54) (Shotgun) J.Herbert scrambles left tackle to KC 27 for 4 yards (C.Omenihu).,2nd & 10 at KC 31
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,9,0,7 Yard Pass,(1:48) (Shotgun) J.Herbert pass short right to K.Allen to KC 20 for 7 yards (N.Bolton).,3rd & 6 at KC 27
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,10,0,-1 Yard Run,"(1:44) O.Hampton left tackle to KC 21 for -1 yards (G.Karlaftis, C.Jones).",1st & 10 at KC 20
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,11,0,-5 Yard Penalty,"(:59) (Shotgun) PENALTY on LAC, Delay of Game, 5 yards, enforced at KC 21 - No Play.",2nd & 11 at KC 21
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,12,0,Pass Incomplete,(:59) (Shotgun) J.Herbert pass incomplete short middle to L.McConkey [C.Omenihu].,2nd & 16 at KC 26
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,13,0,8 Yard Run,(:54) (Shotgun) O.Hampton right end pushed ob at KC 18 for 8 yards (N.Bolton).,3rd & 16 at KC 26
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,3,LAC,1,14,1,Field Goal,"(:49) C.Dicker 36 yard field goal is GOOD, Center-R.Lovato, Holder-J.Scott.",4th & 8 at KC 18
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,4,KC,1,1,0,Kickoff,C.Dicker kicks 62 yards from LAC 35 to KC 3. B.Smith to KC 29 for 26 yards (C.Murphy).,Kickoff from LAC 35
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,4,KC,1,2,0,38 Yard Pass,(:40) (Shotgun) P.Mahomes pass deep right to T.Thornton to LAC 33 for 38 yards (C.Hart).,1st & 10 at KC 29
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,4,KC,1,3,0,Pass Incomplete,(:22) (No Huddle) P.Mahomes spiked the ball to stop the clock.,1st & 10 at LAC 33
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,4,KC,1,4,0,Pass Incomplete,(:21) (Shotgun) P.Mahomes pass incomplete short left to M.Brown (D.Jackson).,2nd & 10 at LAC 33
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,4,KC,1,5,0,-5 Yard Penalty,"(:17) (Shotgun) PENALTY on KC-J.Taylor, False Start, 5 yards, enforced at LAC 33 - No Play.",3rd & 10 at LAC 33
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,4,KC,1,6,0,-5 Yard Penalty,"(:17) (Shotgun) PENALTY on KC-J.Simmons, False Start, 5 yards, enforced at LAC 38 - No Play.",3rd & 15 at LAC 38
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,4,KC,1,7,0,3 Yard Pass,(:17) (Shotgun) P.Mahomes pass short right to N.Gray to LAC 40 for 3 yards (T.Still).,3rd & 20 at LAC 43
2025,Week 1,FRI,09/05,Chiefs,Chargers,2ND QUARTER,4,KC,1,8,1,Field Goal,"(:03) H.Butker 59 yard field goal is GOOD, Center-J.Winchester, Holder-M.Araiza.",4th & 17 at LAC 40
2025,Week 1,FRI,09/05,Chiefs,Chargers,3RD QUARTER,1,LAC,0,1,0,Kickoff,H.Butker kicks 59 yards from KC 35 to LAC 6. H.Haskins to LAC 28 for 22 yards (C.McDonald; C.Conner).,Kickoff from KC 35
